Part Nbr,Part Description,Part Revision Nbr,MQI Rev Nbr,PO Nbr,Line Nbr,Sched Rel,Status Code,Buyer Code,Open Sched Qty,Need Date,Promise Date,Delivery Date,PO Status,Notes,Division Name,Last Rcpt Qty,Location Name,PO Rel,Last Rcpt Date,Accum Rcpt Qty,In Transit Qty,Orig Need Date,Orig Sched Qty,DivisionID,LocationCD,Company Nbr,Order Date,Contract Nbr,Stocking UOM,Supplier Name,Supplier ID
Part 35,FITTING(INLET)-GY,-,1,LTA500328A,16,18,PL,12,52,05/08/2026,,05/08/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/14/2025,0,0.0,01/19/2000,44,687648,J1,66,12/12/2016,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 12,CLAMP DISK RING       -KB,D,9,KBA500328A,6,66,PL,12,10,05/11/2026,,05/11/2026,Open,N,FLUID SYSTEMS - IRVINE,7.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/07/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 33,"CLEVIS, ACTUATOR      -KB",-,1,KBA500328A,10,39,PL,12,10,05/11/2026,,05/11/2026,Open,N,FLUID SYSTEMS - IRVINE,10.0,"IRVINE, CA",0,10/30/2025,0,0.0,02/09/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 7,ASSY-HOUSING-KB-GY,T,7,KBA500328A,3,129,PL,12,40,05/05/2026,,05/05/2026,Open,N,FLUID SYSTEMS - IRVINE,70.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/09/2000,40,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 11,PISTON-ASSY-GY      -KB,A,11,KBA500328A,16,53,PL,12,40,05/12/2026,,05/12/2026,Open,N,FLUID SYSTEMS - IRVINE,40.0,"IRVINE, CA",0,11/18/2025,0,0.0,02/23/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 7,ASSY-HOUSING-KB-GY,T,7,KBA500328A,3,130,PL,12,40,05/14/2026,,05/14/2026,Open,N,FLUID SYSTEMS - IRVINE,70.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/10/2000,40,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 25,ASSY-HOUSING,E,10,LTA500328A,17,59,PL,12,115,05/11/2026,,05/11/2026,Open,N,FLUID SYSTEMS - IRVINE,123.0,"IRVINE, CA",0,11/04/2025,0,0.0,02/29/2000,2,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,65,PL,12,20,05/19/2026,,05/19/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/06/2000,24,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,125,PL,12,40,05/13/2026,,05/13/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/05/2000,27,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,86,PL,12,15,05/14/2026,,05/14/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,03/27/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,105,PL,12,12,05/14/2026,,05/14/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/15/2000,2,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,76,PL,12,16,05/15/2026,,05/15/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,03/17/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,34,PL,12,48,05/14/2026,,05/14/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/04/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 3,"FITTING,INLET KB-GY",-,7,KBA500328A,19,41,PL,12,20,05/15/2026,,05/15/2026,Open,N,FLUID SYSTEMS - IRVINE,29.0,"IRVINE, CA",0,11/14/2025,0,0.0,02/11/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,119,PL,12,18,05/15/2026,,05/15/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,04/29/2000,9,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 15,BRACKET               -KB,-,2,KBA500328A,9,52,PL,12,20,05/19/2026,,05/19/2026,Open,N,FLUID SYSTEMS - IRVINE,19.0,"IRVINE, CA",0,07/09/2025,0,0.0,02/22/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 27,NOZZLE,D,5,LTA500328A,18,19,PL,12,102,05/13/2026,,05/13/2026,Open,N,FLUID SYSTEMS - IRVINE,30.0,"IRVINE, CA",0,10/14/2025,0,0.0,01/20/2000,18,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,59,PL,12,24,05/21/2026,,05/21/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,02/29/2000,24,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 32,POPPET-GY             -KB,B,7,KBA500328A,5,56,PL,12,12,05/22/2026,,05/22/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/15/2025,0,0.0,02/26/2000,12,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,77,PL,12,16,05/28/2026,,05/28/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,03/18/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 13,RETAINER ASSY         -KB,D,3,KBA500328A,8,52,PL,12,16,05/21/2026,,05/21/2026,Open,N,FLUID SYSTEMS - IRVINE,14.0,"IRVINE, CA",0,11/07/2025,0,0.0,02/22/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,106,PL,12,12,05/28/2026,,05/28/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/16/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,79,PL,12,6,05/22/2026,,05/22/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/20/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,126,PL,12,40,05/27/2026,,05/27/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/06/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 11,PISTON-ASSY-GY      -KB,A,11,KBA500328A,16,54,PL,12,40,05/28/2026,,05/28/2026,Open,N,FLUID SYSTEMS - IRVINE,40.0,"IRVINE, CA",0,11/18/2025,0,0.0,02/24/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,35,PL,12,48,05/28/2026,,05/28/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/05/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 22,ASSY-SCREW-,A,5,LTA5F0328A,3,149,PL,12,272,05/28/2026,,05/28/2026,Open,N,FLUID SYSTEMS - IRVINE,288.0,"IRVINE, CA",0,11/05/2025,0,0.0,05/29/2000,16,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,120,PL,12,18,05/28/2026,,05/28/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,04/30/2000,2,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 25,ASSY-HOUSING,E,10,LTA500328A,17,60,PL,12,2,05/28/2026,,05/28/2026,Open,N,FLUID SYSTEMS - IRVINE,123.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/01/2000,45,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,87,PL,12,15,05/29/2026,,05/29/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,03/28/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,60,PL,12,24,06/02/2026,,06/02/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/01/2000,4,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 33,"CLEVIS, ACTUATOR      -KB",-,1,KBA500328A,10,40,PL,12,10,06/01/2026,,06/01/2026,Open,N,FLUID SYSTEMS - IRVINE,10.0,"IRVINE, CA",0,10/30/2025,0,0.0,02/10/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,80,PL,12,6,05/29/2026,,05/29/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/21/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 20,"FITTING, SENSE TUBE",A,3,H510630346,1,4,SH,10,12,06/03/2026,07/08/2026,07/08/2026,Open,N,FLUID SYSTEMS - IRVINE,,"IRVINE, CA",0,,0,0.0,01/05/2000,12,687648,J1,66,11/04/2025,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 26,"FITTING, SERVO PORT",-,3,LTA500328A,20,7,PL,12,12,06/03/2026,,06/03/2026,Open,N,FLUID SYSTEMS - IRVINE,3.0,"IRVINE, CA",0,11/17/2025,0,0.0,01/08/2000,10,687648,J1,66,12/12/2016,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 3,"FITTING,INLET KB-GY",-,7,KBA500328A,19,42,PL,12,20,06/01/2026,,06/01/2026,Open,N,FLUID SYSTEMS - IRVINE,29.0,"IRVINE, CA",0,11/14/2025,0,0.0,02/12/2000,11,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,121,PL,12,18,06/03/2026,,06/03/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,05/01/2000,17,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,66,PL,12,30,06/03/2026,,06/03/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/07/2000,32,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 18,PISTON,A,7,LTA500328A,21,4,PL,12,36,06/03/2026,,06/03/2026,Open,N,FLUID SYSTEMS - IRVINE,,"IRVINE, CA",0,,0,0.0,01/05/2000,8,687648,J1,66,12/12/2016,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 3,"FITTING,INLET KB-GY",-,7,KBA500328A,19,43,PL,12,20,06/04/2026,,06/04/2026,Open,N,FLUID SYSTEMS - IRVINE,29.0,"IRVINE, CA",0,11/14/2025,0,0.0,02/13/2000,1,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 14,"RETAINER, POPPET      -KB",A,4,KBA500328A,13,29,PL,12,13,06/05/2026,,06/05/2026,Open,N,FLUID SYSTEMS - IRVINE,13.0,"IRVINE, CA",0,09/11/2025,0,0.0,01/30/2000,13,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,127,PL,12,40,06/08/2026,,06/08/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/07/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 21,ARM(PUSH)-GY,-,6,LTA5F0328A,6,19,PL,12,9,06/08/2026,,06/08/2026,Open,N,FLUID SYSTEMS - IRVINE,31.0,"IRVINE, CA",0,03/21/2025,0,0.0,01/20/2000,1,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,78,PL,12,16,06/09/2026,,06/09/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,03/19/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,107,PL,12,12,06/10/2026,,06/10/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/17/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 27,NOZZLE,D,5,LTA500328A,18,20,PL,12,120,06/08/2026,,06/08/2026,Open,N,FLUID SYSTEMS - IRVINE,30.0,"IRVINE, CA",0,10/14/2025,0,0.0,01/21/2000,43,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,88,PL,12,15,06/10/2026,,06/10/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,03/29/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,81,PL,12,6,06/11/2026,,06/11/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/22/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,36,PL,12,48,06/11/2026,,06/11/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/06/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,122,PL,12,18,06/11/2026,,06/11/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,05/02/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 34,PISTON HEAD  -KB,-,2,KBA500328A,18,19,PL,12,50,06/15/2026,,06/15/2026,Open,N,FLUID SYSTEMS - IRVINE,50.0,"IRVINE, CA",0,10/30/2025,0,0.0,01/20/2000,50,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 25,ASSY-HOUSING,E,10,LTA500328A,17,61,PL,12,65,06/15/2026,,06/15/2026,Open,N,FLUID SYSTEMS - IRVINE,123.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/02/2000,45,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 32,POPPET-GY             -KB,B,7,KBA500328A,5,57,PL,12,12,06/16/2026,,06/16/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/15/2025,0,0.0,02/27/2000,4,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,79,PL,12,16,06/18/2026,,06/18/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,03/20/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,61,PL,12,24,06/18/2026,,06/18/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/02/2000,24,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 15,BRACKET               -KB,-,2,KBA500328A,9,53,PL,12,20,06/16/2026,,06/16/2026,Open,N,FLUID SYSTEMS - IRVINE,19.0,"IRVINE, CA",0,07/09/2025,0,0.0,02/23/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,108,PL,12,12,06/18/2026,,06/18/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/18/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 5,PISTON                -KB,-,1,KBA500328A,7,51,PL,12,16,06/18/2026,,06/18/2026,Open,N,FLUID SYSTEMS - IRVINE,20.0,"IRVINE, CA",0,10/09/2025,0,0.0,02/21/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 6,"FITTING, CABLE        -KB",A,5,KBA500328A,11,41,PL,12,10,06/18/2026,,06/18/2026,Open,N,FLUID SYSTEMS - IRVINE,10.0,"IRVINE, CA",0,08/13/2025,0,0.0,02/11/2000,5,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,128,PL,12,40,06/23/2026,,06/23/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/08/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 3,"FITTING,INLET KB-GY",-,7,KBA500328A,19,44,PL,12,20,06/23/2026,,06/23/2026,Open,N,FLUID SYSTEMS - IRVINE,29.0,"IRVINE, CA",0,11/14/2025,0,0.0,02/14/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,67,PL,12,20,06/24/2026,,06/24/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/08/2000,32,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 13,RETAINER ASSY         -KB,D,3,KBA500328A,8,53,PL,12,16,06/26/2026,,06/26/2026,Open,N,FLUID SYSTEMS - IRVINE,14.0,"IRVINE, CA",0,11/07/2025,0,0.0,02/23/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 22,ASSY-SCREW-,A,5,LTA5F0328A,3,150,PL,12,260,06/26/2026,,06/26/2026,Open,N,FLUID SYSTEMS - IRVINE,288.0,"IRVINE, CA",0,11/05/2025,0,0.0,05/30/2000,24,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,129,PL,12,40,06/30/2026,,06/30/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/09/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 11,PISTON-ASSY-GY      -KB,A,11,KBA500328A,16,55,PL,12,40,07/02/2026,,07/02/2026,Open,N,FLUID SYSTEMS - IRVINE,40.0,"IRVINE, CA",0,11/18/2025,0,0.0,02/25/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,80,PL,12,16,07/07/2026,,07/07/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,03/21/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,62,PL,12,24,07/07/2026,,07/07/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/03/2000,2,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,123,PL,12,18,07/02/2026,,07/02/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,05/03/2000,14,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,109,PL,12,12,07/07/2026,,07/07/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/19/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 29,RETAINER. VALVE,-,1,LTA500328A,8,43,PL,12,53,07/02/2026,,07/02/2026,Open,N,FLUID SYSTEMS - IRVINE,148.0,"IRVINE, CA",0,11/25/2025,0,0.0,02/13/2000,53,687648,J1,66,12/12/2016,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,89,PL,12,15,07/07/2026,,07/07/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,03/30/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,37,PL,12,48,07/07/2026,,07/07/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/07/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,124,PL,12,18,07/07/2026,,07/07/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,05/04/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,82,PL,12,6,07/08/2026,,07/08/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/23/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 27,NOZZLE,D,5,LTA500328A,18,21,PL,12,170,07/08/2026,,07/08/2026,Open,N,FLUID SYSTEMS - IRVINE,30.0,"IRVINE, CA",0,10/14/2025,0,0.0,01/22/2000,3,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 26,"FITTING, SERVO PORT",-,3,LTA500328A,20,8,PL,12,12,07/08/2026,,07/08/2026,Open,N,FLUID SYSTEMS - IRVINE,3.0,"IRVINE, CA",0,11/17/2025,0,0.0,01/09/2000,10,687648,J1,66,12/12/2016,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,130,PL,12,40,07/09/2026,,07/09/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/10/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 25,ASSY-HOUSING,E,10,LTA500328A,17,62,PL,12,65,07/20/2026,,07/20/2026,Open,N,FLUID SYSTEMS - IRVINE,123.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/03/2000,45,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
